Word,Time Period 0,Time Period 1,Time Period 2
invent,9.009053044569374e-05,0.0009500292831952913,0.0017125746121240426
mile,9.009053044569374e-05,0.00013571846902789877,0.0012844309590930318
skim,9.009053044569374e-05,0,0
skin,0,0.00013571846902789877,8.562873060620212e-05
prop,9.009053044569374e-05,0,0
hierarch,0.0014414484871311,0.0021714955044463803,0.0010275447672744254
depend,0.003153168565599281,0.0027143693805579757,0.0018838320733364465
father,0,0,0.00042814365303101064
editori,9.009053044569374e-05,0,0
sociolog,9.009053044569374e-05,0,0
string,0.003423440156936362,0.0047501464159764575,0.00025688619181860636
lynch,0,0,0.00042814365303101064
synnoet,0.0001801810608913875,0,0
erp,0,0,0.00017125746121240425
dim,0.00027027159133708123,0.00027143693805579754,0.00017125746121240425
die,0,0,0.0009419160366682233
dig,0.0001801810608913875,0,0.00025688619181860636
iter,9.009053044569374e-05,0,0
magnet,0.00072072424356555,0,0.0005137723836372127
item,0.0045946170527303805,0.016557653221403647,0.0012844309590930318
overlaid,0.000360362121782775,0,0
round,9.009053044569374e-05,0,0.00025688619181860636
shave,0,0,0.00017125746121240425
barpa,0,0,8.562873060620212e-05
rephras,0,0.00013571846902789877,0
slot,0.0001801810608913875,0,0
deriv,0.0035135306873820557,0.0020357770354184814,0.0007706585754558191
nuanc,0,0,8.562873060620212e-05
pushbutton,0.00027027159133708123,0,0
elbow,0,0,0.00017125746121240425
stml,0,0,8.562873060620212e-05
decipher,0,0.00013571846902789877,0
coincid,9.009053044569374e-05,0,0
wait,0.001351357956685406,0.0004071554070836963,0.0017125746121240426
box,0.0009009053044569374,0.0005428738761115951,0.0015413171509116382
boy,9.009053044569374e-05,0.00013571846902789877,0.003425149224248085
invit,0.00027027159133708123,0.0005428738761115951,0.0008562873060620213
shift,0.0018018106089138749,0.0020357770354184814,0.00445269399152251
bow,0.0004504526522284687,0,0
boo,0.0001801810608913875,0,0
extrem,0.001081086365348325,0.0020357770354184814,0.002226346995761255
bob,0,0.0009500292831952913,0.0005994011142434148
boe,0,0,0.00017125746121240425
bog,0.0001801810608913875,0,0
linvil,0,0,8.562873060620212e-05
elect,9.009053044569374e-05,0,0
modul,0.0001801810608913875,0.003664398663753267,0.0005137723836372127
kayak,0,0,0.00017125746121240425
surmount,0,0,8.562873060620212e-05
symbios,0,0,8.562873060620212e-05
wealth,0,0.00013571846902789877,0.00017125746121240425
perk,0,0,8.562873060620212e-05
saddl,0,0,0.00017125746121240425
univers,0.000360362121782775,0.0014929031593068865,0.0032538917630356803
visit,0.0005405431826741625,0.0006785923451394939,0.0005137723836372127
everybodi,0,0.00013571846902789877,0.0003425149224248085
reseach,0,0.00013571846902789877,0
pert,0,0.00027143693805579754,0
checkout,9.009053044569374e-05,0,0
ahha,9.009053044569374e-05,0,0
aspirin,0.0001801810608913875,0,0
ooh,0,0,8.562873060620212e-05
tandem,0,0.00013571846902789877,0
rigid,0,0,0.00017125746121240425
oop,0.000360362121782775,0,8.562873060620212e-05
examin,0.001351357956685406,0.0004071554070836963,0.0003425149224248085
effort,0.001711720078468181,0.0013571846902789878,0.0023119757263674575
soul,0,0.00013571846902789877,0
impel,0.0001801810608913875,0,0
imped,9.009053044569374e-05,0,0.0005994011142434148
recordil,9.009053044569374e-05,0,0
pointedli,0,0,8.562873060620212e-05
genesi,0,0.00013571846902789877,0
predict,0.0009909958349026311,0.0008143108141673926,0.00042814365303101064
agent,0,0.00013571846902789877,0.00017125746121240425
drawer,9.009053044569374e-05,0,0
crazi,0,0,0.0007706585754558191
agenc,0.0001801810608913875,0.0013571846902789878,0.0007706585754558191
till,9.009053044569374e-05,0,0.00017125746121240425
sunday,0,0.00013571846902789877,8.562873060620212e-05
selforgan,9.009053044569374e-05,0,0
pure,0,0.0004071554070836963,0
pathway,0,0.0004071554070836963,0
map,0.0008108147740112436,0.0013571846902789878,0.0023976044569736592
mar,0,0.00013571846902789877,0
mat,9.009053044569374e-05,0,0
usabl,0.0006306337131198562,0.00013571846902789877,8.562873060620212e-05
mac,0,0.00013571846902789877,8.562873060620212e-05
mankind,0,0.00027143693805579754,0.0010275447672744254
grow,0.0015315390175767935,0.0019000585663905827,0.0024832331875798614
man,0.0032432590960449746,0.0010857477522231902,0.0009419160366682233
aimless,0,0.00013571846902789877,0
noun,0,0.001764340097362684,0.0005994011142434148
neck,0,0.00027143693805579754,8.562873060620212e-05
johnson,0,0,8.562873060620212e-05
andbut,9.009053044569374e-05,0,0
switch,0.002792806443816506,0.0012214662212510891,0.0012844309590930318
basket,0,0,8.562873060620212e-05
longhand,0.0001801810608913875,0,0
nect,9.009053044569374e-05,0,0
talk,0.001351357956685406,0.0024429324425021782,0.009333531636076031
cute,0,0.00013571846902789877,8.562873060620212e-05
shield,0,0,8.562873060620212e-05
gradual,0.00027027159133708123,0.00013571846902789877,8.562873060620212e-05
graduat,0.0004504526522284687,0.0004071554070836963,0.0009419160366682233
ipto,0,0.0004071554070836963,0
shake,9.009053044569374e-05,0,0.00017125746121240425
equip,0.005495522357187318,0.0023072139734742793,0.0012844309590930318
entitl,9.009053044569374e-05,0.00013571846902789877,8.562873060620212e-05
pointer,0.0008108147740112436,0.0006785923451394939,0.00025688619181860636
synerget,0.00027027159133708123,0,0
entiti,0.0041441644005019125,0.003528680194725368,0.000685029844849617
reinforc,9.009053044569374e-05,0,8.562873060620212e-05
interspers,0.00027027159133708123,0,0
group,0.0057657939485244,0.008007389672646028,0.007449699562739584
monitor,0.001351357956685406,0.0008143108141673926,0.0008562873060620213
polici,0.000360362121782775,0.00027143693805579754,0
oura,0,0,8.562873060620212e-05
mail,0,0.007328797327506534,0.002055089534548851
main,0.0009909958349026311,0.0016286216283347853,0.000685029844849617
multisponsor,9.009053044569374e-05,0,0
financi,0,0.0006785923451394939,0.00042814365303101064
automobil,9.009053044569374e-05,0.0004071554070836963,0.00025688619181860636
sooner,0.0001801810608913875,0.00013571846902789877,0.00042814365303101064
interview,9.009053044569374e-05,0.0004071554070836963,0.00025688619181860636
verifi,0.0001801810608913875,0,8.562873060620212e-05
possess,0.0009009053044569374,0.0004071554070836963,0
outweigh,0,0,8.562873060620212e-05
capsbl,9.009053044569374e-05,0,0
oliv,0,0,0.00025688619181860636
rock,0.0001801810608913875,0,0
agil,0.0001801810608913875,0,0
nashua,9.009053044569374e-05,0,0
continu,0.004054073870056218,0.0031215247876416716,0.003767664146672893
unlock,0,0.0004071554070836963,0
girl,9.009053044569374e-05,0,0.00042814365303101064
baselin,0,0,8.562873060620212e-05
announc,0,0.00027143693805579754,0.00017125746121240425
dutch,0,0,8.562873060620212e-05
sensor,0,0.00027143693805579754,0
correct,0.0015315390175767935,0.0008143108141673926,0.0003425149224248085
lag,9.009053044569374e-05,0,0
goto,9.009053044569374e-05,0,0
california,9.009053044569374e-05,0.0009500292831952913,0.0005994011142434148
ori,0,0,8.562873060620212e-05
cough,0,0,8.562873060620212e-05
keith,9.009053044569374e-05,0,0
grist,0,0.00013571846902789877,0
alphat,9.009053044569374e-05,0,0
frequenc,0.00027027159133708123,0.00013571846902789877,8.562873060620212e-05
principl,0.0011711768957940187,0.0023072139734742793,0.0007706585754558191
think,0.002432444322033731,0.0031215247876416716,0.008220358138195404
frequent,0.00072072424356555,0.0006785923451394939,0
first,0,0.00013571846902789877,0
acmiiee,0,0.00013571846902789877,0
carri,0.0011711768957940187,0.0013571846902789878,0.0005994011142434148
question,0.0036937117482734433,0.003935835601809064,0.0036820354160666913
acquisit,0,0.00013571846902789877,0.00025688619181860636
long,0.0025225348524794246,0.003392961725697469,0.003767664146672893
oppos,0.00027027159133708123,0.00013571846902789877,0.00025688619181860636
cedur,9.009053044569374e-05,0,0
indiviu,0,0.00013571846902789877,0
fierc,0,0.00013571846902789877,0
demonstr,0.0016216295480224873,0.0025786509115300767,0.0016269458815178401
unduli,0,0.00013571846902789877,0
memo,0.0016216295480224873,0.0005428738761115951,0.00017125746121240425
undoubtedli,0.0009009053044569374,0.00013571846902789877,0
retyp,0.0001801810608913875,0.00013571846902789877,0
broadcast,9.009053044569374e-05,0,8.562873060620212e-05
interrel,0,0.00027143693805579754,8.562873060620212e-05
unqu,9.009053044569374e-05,0,0
undigest,0,0,8.562873060620212e-05
notcher,9.009053044569374e-05,0,0
gotta,0,0,0.00017125746121240425
proofread,0.0001801810608913875,0,0
tractor,0,0,8.562873060620212e-05
lick,0,0.0006785923451394939,8.562873060620212e-05
pastri,0.0001801810608913875,0,0
dash,0.0005405431826741625,0.00027143693805579754,0
larri,0,0.00027143693805579754,0.00017125746121240425
exclud,0.0001801810608913875,0,0
squar,0.000360362121782775,0,0.00017125746121240425
advic,0,0.00027143693805579754,0.00017125746121240425
consortium,0,0,0.00042814365303101064
advis,0,0,0.00017125746121240425
interior,0.00027027159133708123,0.00013571846902789877,0
funniest,0,0,8.562873060620212e-05
wonder,9.009053044569374e-05,0.00027143693805579754,0.001370059689699234
channel,0.00072072424356555,0.00027143693805579754,0.0003425149224248085
pain,0.0001801810608913875,0,0.00017125746121240425
incorpor,0.0012612674262397123,0.00027143693805579754,0.00017125746121240425
trace,0.0005405431826741625,0.00027143693805579754,0.00025688619181860636
normal,0.0014414484871311,0.0005428738761115951,0.00017125746121240425
canni,0,0,8.562873060620212e-05
paid,0,0.00027143693805579754,0
beta,0,0.00013571846902789877,0
pair,0.0006306337131198562,0.00027143693805579754,8.562873060620212e-05
synonym,9.009053044569374e-05,0,0
typeset,0,0.00027143693805579754,0
shop,0.0004504526522284687,0.0006785923451394939,0.0005994011142434148
shot,0.0001801810608913875,0,0.00017125746121240425
show,0.0018919011393595685,0.0019000585663905827,0.0016269458815178401
rhetor,0,0.00013571846902789877,0
threshold,0,0.00013571846902789877,0
corner,9.009053044569374e-05,0.0004071554070836963,0.00042814365303101064
label,0.0020720822002509563,0.0010857477522231902,0.0007706585754558191
contemporari,9.009053044569374e-05,0,0
deform,0,0,8.562873060620212e-05
enthusiast,0,0,0.00017125746121240425
dick,0,0.00013571846902789877,0
sklll,9.009053044569374e-05,0,0
parametr,0,0.00013571846902789877,0
superdocu,0,0.0004071554070836963,0
black,0.0004504526522284687,0.00013571846902789877,8.562873060620212e-05
enthusiasm,0,0.00013571846902789877,0
distinctli,0,0,8.562873060620212e-05
stomp,0,0,0.00017125746121240425
secondari,0.00027027159133708123,0,0.00017125746121240425
gee,0.0001801810608913875,0,0.0012844309590930318
sideway,0.0001801810608913875,0.0006785923451394939,0.0003425149224248085
modesti,0,0,8.562873060620212e-05
yield,0.0009909958349026311,0.00027143693805579754,8.562873060620212e-05
cpchtx,9.009053044569374e-05,0,0
stupid,0,0,8.562873060620212e-05
mediat,0.00027027159133708123,0,0
summari,0.0004504526522284687,0.0008143108141673926,8.562873060620212e-05
kernel,0.00072072424356555,0,8.562873060620212e-05
spars,9.009053044569374e-05,0,0
seat,0.0001801810608913875,0.00013571846902789877,0.00025688619181860636
calendar,0,0.00027143693805579754,0
teager,9.009053044569374e-05,0,0
calam,0,0,8.562873060620212e-05
infinit,9.009053044569374e-05,0,0
radc,0,0.0009500292831952913,8.562873060620212e-05
foreword,9.009053044569374e-05,0,0
innov,0.0015315390175767935,0.0006785923451394939,0.004709580183341116
forecast,0,0.00013571846902789877,8.562873060620212e-05
pump,9.009053044569374e-05,0,0
spartan,0,0.00013571846902789877,0
august,0,0.00027143693805579754,8.562873060620212e-05
parent,0,0,8.562873060620212e-05
sketchi,9.009053044569374e-05,0.00013571846902789877,0
dkr,0,0,0.0017982033427302445
tuck,0,0,0.00017125746121240425
restrlct,9.009053044569374e-05,0,0
audienc,0.0001801810608913875,0.0004071554070836963,0.001455688420305436
tout,0,0.00013571846902789877,0
improv,0.005945975009415787,0.003935835601809064,0.017725147235483837
acceler,0.0001801810608913875,0.0009500292831952913,0.0008562873060620213
cancer,9.009053044569374e-05,0,0.00017125746121240425
disciplinari,0.0001801810608913875,0.00013571846902789877,0
cancel,0,0,8.562873060620212e-05
ultim,0.0014414484871311,0.0006785923451394939,0.00025688619181860636
ucla,0,0.00013571846902789877,0.00042814365303101064
mark,0.0012612674262397123,0.00027143693805579754,0.00017125746121240425
workshop,9.009053044569374e-05,0.016014779345292055,0.0017125746121240426
barri,0,0.00013571846902789877,0
certifi,0,0.00013571846902789877,0.0003425149224248085
bmi,0,0.00013571846902789877,0
suscept,9.009053044569374e-05,0,0
squash,9.009053044569374e-05,0,0
wake,0,0,0.00025688619181860636
evermor,9.009053044569374e-05,0,0
lectur,9.009053044569374e-05,0,0.00042814365303101064
odyssey,0,0,8.562873060620212e-05
sound,0.00027027159133708123,0.00013571846902789877,0.0012844309590930318
interoper,0,0,0.00685029844849617
recaptur,0,0,8.562873060620212e-05
invok,0,0.0009500292831952913,0
outcom,9.009053044569374e-05,0.00013571846902789877,8.562873060620212e-05
margin,0.000360362121782775,0.00027143693805579754,0.00017125746121240425
advantag,0.001351357956685406,0.0021714955044463803,0.001455688420305436
marcel,0,0,8.562873060620212e-05
destin,0.00027027159133708123,0.0005428738761115951,0.00017125746121240425
strain,0,0.00013571846902789877,0
sudden,0,0,0.00017125746121240425
protein,0,0,8.562873060620212e-05
everyday,0.00027027159133708123,0.0006785923451394939,0.00017125746121240425
argumentg,9.009053044569374e-05,0,0
par,9.009053044569374e-05,0.00013571846902789877,8.562873060620212e-05
saml,0,0,8.562873060620212e-05
insofar,9.009053044569374e-05,0,0
tour,9.009053044569374e-05,0,8.562873060620212e-05
speech,0.000360362121782775,0.0032572432566695705,0.00042814365303101064
creaki,0,0,8.562873060620212e-05
exhaust,0.00027027159133708123,0,0
jeffrey,9.009053044569374e-05,0,0
oil,0,0.00013571846902789877,0
assist,9.009053044569374e-05,0.0005428738761115951,0.0009419160366682233
companion,0,0.0004071554070836963,0
capabl,0.022973085263651907,0.013028973026678282,0.0202940091536699
disguis,0,0.00013571846902789877,0
bulari,9.009053044569374e-05,0,0
bane,0,0,8.562873060620212e-05
appropri,0.0012612674262397123,0.001764340097362684,0.0017982033427302445
macro,0,0.00013571846902789877,8.562873060620212e-05
markup,0,0,0.00017125746121240425
parodi,0,0,8.562873060620212e-05
workplac,9.009053044569374e-05,0.0023072139734742793,0
roughli,0.0001801810608913875,0.0004071554070836963,0.00017125746121240425
execut,0.01036041100125478,0.0020357770354184814,0.0011131734978806274
money,0.0001801810608913875,0.0005428738761115951,0.0030826343018232763
imprint,9.009053044569374e-05,0,0
leeway,0,0,8.562873060620212e-05
aspect,0.0014414484871311,0.0024429324425021782,0.0008562873060620213
flavor,9.009053044569374e-05,0,8.562873060620212e-05
parad,0,0,8.562873060620212e-05
mcdonald,0,0,0.0005137723836372127
pile,0.0001801810608913875,0.00013571846902789877,0
jake,0,0,8.562873060620212e-05
interrelationship,0.00027027159133708123,0,8.562873060620212e-05
grid,0,0,0.00017125746121240425
mom,0,0,8.562873060620212e-05
mol,0.001351357956685406,0.00013571846902789877,0
railroad,9.009053044569374e-05,0,0
backgo,9.009053044569374e-05,0,0
grin,9.009053044569374e-05,0,0
mod,9.009053044569374e-05,0,0
unattain,9.009053044569374e-05,0,0
server,0,0.00013571846902789877,0.002055089534548851
nose,0,0.00013571846902789877,0
golng,9.009053044569374e-05,0,0
fulfil,0,0.00027143693805579754,0
cabl,0.0001801810608913875,0.00013571846902789877,0
sentinel,9.009053044569374e-05,0,0
adequ,9.009053044569374e-05,0.00027143693805579754,8.562873060620212e-05
gross,0.0001801810608913875,0,0
metalanguag,0.001081086365348325,0.0006785923451394939,0
pioneer,0,0.0004071554070836963,0.0007706585754558191
broker,0,0.00013571846902789877,0
broken,0.000360362121782775,0.00013571846902789877,0.00025688619181860636
solidifi,0,0,8.562873060620212e-05
island,0,0,0.0010275447672744254
lector,0,0,8.562873060620212e-05
mixer,0.0001801810608913875,0,0
roam,0.0001801810608913875,0.00013571846902789877,0.00017125746121240425
allianc,0,0,0.0012844309590930318
road,9.009053044569374e-05,0.00013571846902789877,0.0005137723836372127
reconven,0,0,8.562873060620212e-05
yyy,0,0.00013571846902789877,0
terminolog,0.001081086365348325,0.0009500292831952913,8.562873060620212e-05
quietli,0,0,0.00017125746121240425
complianc,0,0,8.562873060620212e-05
brute,9.009053044569374e-05,0,0
gravit,0,0.00013571846902789877,0
suject,0.0001801810608913875,0,0
thatthat,9.009053044569374e-05,0,0
tripod,0,0.00013571846902789877,8.562873060620212e-05
shroud,0,0.00013571846902789877,0
gori,9.009053044569374e-05,0,0
cryptograph,9.009053044569374e-05,0,0
buggi,0,0,8.562873060620212e-05
ludicr,0,0.00013571846902789877,0.00025688619181860636
etlantu,0,0,0.00017125746121240425
possibl,0.007567604557438274,0.002850087849585874,0.000685029844849617
unusu,0.000360362121782775,0.00013571846902789877,0.00017125746121240425
embed,0.000360362121782775,0.0027143693805579757,0.0005994011142434148
casualti,0,0,8.562873060620212e-05
fellow,9.009053044569374e-05,0.00013571846902789877,0.00025688619181860636
undergon,9.009053044569374e-05,0,0
deem,9.009053044569374e-05,0.00013571846902789877,8.562873060620212e-05
file,0.012792855323288511,0.021579236575435905,0.007535328293345786
cultur,0.0009909958349026311,0.003528680194725368,0.002140718265155053
proport,0.000360362121782775,0.0005428738761115951,8.562873060620212e-05
film,0.00027027159133708123,0.00027143693805579754,0.000685029844849617
fill,0.0005405431826741625,0.0008143108141673926,0.00025688619181860636
selfish,0,0,8.562873060620212e-05
photogen,0,0.00027143693805579754,0
personnel,0.0001801810608913875,0.00013571846902789877,0
field,0.001351357956685406,0.0020357770354184814,0.0017982033427302445
cleanup,9.009053044569374e-05,0,0
formanc,0.0001801810608913875,0,0
hibern,0,0,8.562873060620212e-05
architectur,9.009053044569374e-05,0.005428738761115951,0.0023119757263674575
fruitless,0,0,8.562873060620212e-05
condens,9.009053044569374e-05,0.00013571846902789877,8.562873060620212e-05
shelter,9.009053044569374e-05,0,8.562873060620212e-05
sequenc,0.00216217273069665,0.003935835601809064,0.000685029844849617
unload,0,0,8.562873060620212e-05
readership,0,0.00013571846902789877,0
descript,0.004504526522284687,0.003392961725697469,0.00042814365303101064
cdlim,0.00027027159133708123,0,0
burrow,0,0,8.562873060620212e-05
escap,0,0.00013571846902789877,0
craftsmen,0,0.0008143108141673926,8.562873060620212e-05
oral,9.009053044569374e-05,0,0
represent,0.0009009053044569374,0.00013571846902789877,8.562873060620212e-05
forget,0.0001801810608913875,0,0.00017125746121240425
founder,0,0,8.562873060620212e-05
expressionc,9.009053044569374e-05,0,0
dollar,0,0.00013571846902789877,0.0010275447672744254
sunk,9.009053044569374e-05,0,0
atlant,0,0,8.562873060620212e-05
implement,0.0019819916698052623,0.0031215247876416716,0.0011988022284868296
children,0,0,8.562873060620212e-05
inconceiv,0,0.00013571846902789877,0
rewrot,0,0,0.00017125746121240425
parcel,0.0001801810608913875,0,0
straightforward,0.0008108147740112436,0.0006785923451394939,0.00025688619181860636
fals,9.009053044569374e-05,0.00013571846902789877,8.562873060620212e-05
differenct,0,0.00013571846902789877,0
offlin,9.009053044569374e-05,0.0004071554070836963,0.00017125746121240425
util,0.0026126253829251186,0.0031215247876416716,0.0011988022284868296
scout,0,0,0.00017125746121240425
argumentsj,9.009053044569374e-05,0,0
tlme,9.009053044569374e-05,0,0
fall,0.000360362121782775,0.0006785923451394939,0.0008562873060620213
ius,9.009053044569374e-05,0,0
steve,9.009053044569374e-05,0,0.00017125746121240425
wse,9.009053044569374e-05,0,0
dampen,9.009053044569374e-05,0,0
kemeni,0,0,8.562873060620212e-05
gyroscop,0,0,8.562873060620212e-05
transcribeda,9.009053044569374e-05,0,0
lawyer,9.009053044569374e-05,0,0
excit,0.0006306337131198562,0.0012214662212510891,0.0023119757263674575
waffl,0,0,8.562873060620212e-05
dial,9.009053044569374e-05,0,0
abc,0,0,0.00025688619181860636
stood,9.009053044569374e-05,0.00013571846902789877,0.00017125746121240425
microphon,0,0.00013571846902789877,0.00042814365303101064
excis,0,0,8.562873060620212e-05
skeptic,0,0.00013571846902789877,0
krane,0,0,8.562873060620212e-05
hampshir,9.009053044569374e-05,0,0
hurdl,0,0,8.562873060620212e-05
public,0.0001801810608913875,0.004342991008892761,0.0008562873060620213
movement,0.001081086365348325,0.0008143108141673926,0.0005994011142434148
malaria,0,0,0.0003425149224248085
variat,0.000360362121782775,0,8.562873060620212e-05
sophist,0.004234254930947606,0.0016286216283347853,0.0008562873060620213
capacitor,9.009053044569374e-05,0,0
valv,0,0,8.562873060620212e-05
valu,0,0.00027143693805579754,0.00025688619181860636
search,0.003873892809164831,0.0023072139734742793,0.00042814365303101064
collater,0,0,0.00017125746121240425
narrow,9.009053044569374e-05,0.00013571846902789877,0.00017125746121240425
barker,0,0,8.562873060620212e-05
transit,0,0.0004071554070836963,0.0003425149224248085
inappropri,9.009053044569374e-05,0.00027143693805579754,8.562873060620212e-05
establish,0.004954979174513156,0.002985806318613773,0.0017125746121240426
memor,0,0,8.562873060620212e-05
eye,0.0012612674262397123,0.0013571846902789878,0.000685029844849617
moffett,0,0,8.562873060620212e-05
distinct,0.00027027159133708123,0.00027143693805579754,0.00017125746121240425
liber,0,0,0.00017125746121240425
tackl,0.0004504526522284687,0,0
anathema,0,0,8.562873060620212e-05
codifi,0,0,8.562873060620212e-05
diamond,0,0,0.00017125746121240425
depem,9.009053044569374e-05,0,0
expedit,0,0.0004071554070836963,0
particular,0.0001801810608913875,0.00013571846902789877,0
nineteen,0,0,0.000685029844849617
dex,0,0.00027143693805579754,0
dictat,0.000360362121782775,0,0.00017125746121240425
hour,0.00072072424356555,0.0021714955044463803,0.0024832331875798614
hous,0.0015315390175767935,0,0.00042814365303101064
deq,0,0,0.00017125746121240425
magnif,0.00027027159133708123,0,0
pr,0,0,8.562873060620212e-05
remain,0.001711720078468181,0.0004071554070836963,0.00025688619181860636
paragraph,0.0009909958349026311,0.0013571846902789878,0.0009419160366682233
del,0.00027027159133708123,0,0
dem,0,0,8.562873060620212e-05
abandon,9.009053044569374e-05,0.00027143693805579754,0.00017125746121240425
dec,0,0.00013571846902789877,8.562873060620212e-05
instantan,0.0006306337131198562,0,0
explod,9.009053044569374e-05,0,0.00025688619181860636
stubborn,9.009053044569374e-05,0,8.562873060620212e-05
buttress,9.009053044569374e-05,0,0
share,0.0019819916698052623,0.010586040584176105,0.00770658575455819
cation,9.009053044569374e-05,0,0
sphere,0,0.00013571846902789877,8.562873060620212e-05
minimum,0.0004504526522284687,0.0006785923451394939,8.562873060620212e-05
attain,9.009053044569374e-05,0,8.562873060620212e-05
explor,0.001081086365348325,0.0023072139734742793,0.0023119757263674575
explos,0,0.00013571846902789877,0.0003425149224248085
sharp,9.009053044569374e-05,0,0.00025688619181860636
awkward,0.00027027159133708123,0.00027143693805579754,0
secur,0,0,0.00025688619181860636
comfort,0.0004504526522284687,0.00013571846902789877,0.00025688619181860636
stir,0,0.00013571846902789877,8.562873060620212e-05
needl,0.0005405431826741625,0,8.562873060620212e-05
regener,0.0004504526522284687,0,0
spectacularli,9.009053044569374e-05,0,0
faculti,0,0.00013571846902789877,8.562873060620212e-05
teletyp,0.00027027159133708123,0,0.00017125746121240425
blood,0,0,8.562873060620212e-05
reclarifi,0,0,8.562873060620212e-05
hardcopi,9.009053044569374e-05,0.0006785923451394939,8.562873060620212e-05
coax,9.009053044569374e-05,0,0
coat,9.009053044569374e-05,0,8.562873060620212e-05
doctor,0,0,0.00017125746121240425
blunder,0,0,8.562873060620212e-05
mislead,0,0,8.562873060620212e-05
pay,0.0006306337131198562,0.0010857477522231902,0.001370059689699234
unreservedli,9.009053044569374e-05,0,0
hfe,0,0.00013571846902789877,0
rotat,0.0001801810608913875,0.00027143693805579754,8.562873060620212e-05
rand,0.0001801810608913875,0.00013571846902789877,8.562873060620212e-05
hypertext,0,0.00013571846902789877,0.002226346995761255
intermediari,0,0,8.562873060620212e-05
radar,0,0,0.002226346995761255
dough,0,0,8.562873060620212e-05
suffer,9.009053044569374e-05,0,0.0003425149224248085
pcp,0,0.0004071554070836963,0
psychomotor,0,0.00013571846902789877,0
wensley,9.009053044569374e-05,0,0
carpentri,0,0,8.562873060620212e-05
late,9.009053044569374e-05,0.00013571846902789877,0.0011988022284868296
pend,0.0001801810608913875,0,0
pad,0.0005405431826741625,0.00013571846902789877,0
good,0.0047747981136217685,0.003935835601809064,0.005052095105765925
gook,0,0,8.562873060620212e-05
detour,0,0,8.562873060620212e-05
goos,0,0.00013571846902789877,8.562873060620212e-05
compound,0.0009909958349026311,0,0.0009419160366682233
adventur,0,0.00027143693805579754,0
complain,0,0,0.00025688619181860636
renounc,9.009053044569374e-05,0,0
mysteri,9.009053044569374e-05,0,0
easili,0.0022522632611423434,0.0032572432566695705,0.0005994011142434148
reminisc,0,0,8.562873060620212e-05
clamp,0,0,8.562873060620212e-05
harm,0,0,8.562873060620212e-05
mental,0.005405431826741624,0.0005428738761115951,0.0007706585754558191
unequ,0,0,8.562873060620212e-05
fish,9.009053044569374e-05,0,8.562873060620212e-05
hard,0.0020720822002509563,0.003664398663753267,0.0047952089139473185
idea,0.0019819916698052623,0.004342991008892761,0.00890538798304502
connect,0.0012612674262397123,0.0051573018230601534,0.002997005571217074
energi,0.0008108147740112436,0.0005428738761115951,0.00042814365303101064
orient,0.0022522632611423434,0.003528680194725368,0.0032538917630356803
flower,0,0,8.562873060620212e-05
suprem,0,0,8.562873060620212e-05
pigeon,0,0,8.562873060620212e-05
biliti,9.009053044569374e-05,0,0
print,0.0029729875047078934,0.0021714955044463803,0.0023119757263674575
designat,0.0001801810608913875,0,0
difficulti,0.000360362121782775,0.0005428738761115951,0.00025688619181860636
suspici,9.009053044569374e-05,0,0
committ,0.0001801810608913875,0,0
pleasant,0,0,0.00017125746121240425
mmi,9.009053044569374e-05,0,0
workstat,0.000360362121782775,0.005700175699171748,0.0011988022284868296
recast,0.0001801810608913875,0,0
nomenclatur,9.009053044569374e-05,0,0
golli,9.009053044569374e-05,0,8.562873060620212e-05
legitimt,9.009053044569374e-05,0,0
perman,0.0001801810608913875,0.0016286216283347853,0.0003425149224248085
naca,0,0.00027143693805579754,0.00042814365303101064
dont,0.0022522632611423434,0.005700175699171748,0.01292993832153652
spitsbergen,0,0,0.00017125746121240425
cade,9.009053044569374e-05,0,0
stabl,0,0.00013571846902789877,0.00017125746121240425
unrestrict,0,0.00013571846902789877,0
construct,0.003063078035153587,0.0014929031593068865,0.0005137723836372127
paint,0,0,8.562873060620212e-05
statement,0.02144154624607511,0.019272022601961626,0.0007706585754558191
mercilessli,9.009053044569374e-05,0,0
catapult,0,0.00013571846902789877,0
conduit,0,0,0.00017125746121240425
parc,0,0.00013571846902789877,0.00042814365303101064
park,0.0012612674262397123,0.0006785923451394939,0.0015413171509116382
bullder,9.009053044569374e-05,0,0
pars,0,0,8.562873060620212e-05
exposur,0,0.00013571846902789877,0.00025688619181860636
contrari,0,0.00027143693805579754,0
cyclic,0.00027027159133708123,0,0
kapor,0,0,8.562873060620212e-05
horizont,0.0006306337131198562,0,0.00042814365303101064
youth,0,0.00013571846902789877,0
unrewardingli,9.009053044569374e-05,0,0
propos,0.0009909958349026311,0.0012214662212510891,0.001455688420305436
sensorimotor,0,0.00013571846902789877,0
mountain,0.0001801810608913875,0.00013571846902789877,8.562873060620212e-05
oracular,0,0,8.562873060620212e-05
commentari,0,0.0016286216283347853,8.562873060620212e-05
client,0.0001801810608913875,0.0005428738761115951,0.0010275447672744254
build,0.0036937117482734433,0.001764340097362684,0.006336526064858956
distribut,0.0004504526522284687,0.00665020498236704,0.0009419160366682233
happenst,0,0.00027143693805579754,8.562873060620212e-05
previou,0.0015315390175767935,0.00013571846902789877,8.562873060620212e-05
chart,0.0018919011393595685,0.00013571846902789877,0.0003425149224248085
compr,9.009053044569374e-05,0,0
assoc,0,0.00013571846902789877,0
